Event ID,Event Name,Event Category,Corresponding Level 1 Category,Test Event Yes/No,Event Type,Predecessor Event ID,Event Owner,Event Approver,Event Stage,Created On - Date,Created On - Time,Published On - Date,Published On - Time,End Date,End Time,Auction Start Date,Auction Start Time,Awarded On,Event Currency,Baseline Price,Event Savings,Awarded Savings
372,Main Event_ITL_Plywood L-6' W-4' Thickness-12mm Commerical_Reverse Auction_13th May'24,Wood,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-May-2024,01:42 PM,13-May-2024,01:44 PM,13-May-2024,05:10 PM,13-May-2024,04:30 PM,-,INR,14206104,125559,-
373,Main Event_ITL_Sonalika Cap-Annual Rate Card_Reverse Auction_14th May'24,Uniforms,Apparel & Luggage & Personal Care Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-May-2024,07:56 PM,14-May-2024,09:53 AM,14-May-2024,11:42 AM,14-May-2024,11:00 AM,-,INR,203,6,-
374,Main Event_ITL_SS-304 Table & MS Trolleys_Reverse Auction_14th May'24,Manufacturing tables & stands,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-May-2024,08:19 PM,14-May-2024,09:54 AM,14-May-2024,12:16 PM,14-May-2024,11:30 AM,-,INR,315692,9678,-
375,Main Event_ITL_Main Coolant Tank for BFW HMC500_Reverse Auction_14th May'24,Assembly machines,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-May-2024,08:52 PM,14-May-2024,09:55 AM,14-May-2024,12:40 PM,14-May-2024,12:00 PM,-,INR,234000,0,-
376,Main Event_ITL_Laser 3D Scanner with Software & Laptop_Reverse Auction_14th May'24,Printing machinery & equipment,Printing & Photographic & Audio & Visual Equipment & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-May-2024,09:05 PM,14-May-2024,09:56 AM,14-May-2024,01:15 PM,14-May-2024,12:30 PM,-,INR,3000000,123000,-
377,Main Event_ITL_Pipe Fittings for Dras Engg_Reverse Auction_14th May'24,Hardware & fittings,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-May-2024,09:26 PM,14-May-2024,09:56 AM,14-May-2024,04:28 PM,14-May-2024,03:30 PM,-,INR,631296,2650,-
378,Training Event_ITL_Inbound Logistics/Freight Inward_Reverse Auction_14th May'24,Road transportation,Transportation & Storage & Mail Services,Yes,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-May-2024,09:47 PM,14-May-2024,11:56 AM,16-May-2024,07:58 PM,14-May-2024,12:30 PM,-,INR,1570014,199344.5,-
379,"Main Event_ITL_Export by Air & Sea-AE31144, AI40543, SE241056, SE241065, SE241073 & Import by Sea-SI40471A_Reverse Auction_14th May'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,14-May-2024,02:01 PM,14-May-2024,02:49 PM,14-May-2024,05:10 PM,14-May-2024,04:00 PM,-,INR,1953947.58,24293.5,-
380,Main Event_ITL_Electrical Activity Rate Contract_Reverse Auction_15th May'24,Electrical hardware & supplies,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,15-May-2024,11:01 AM,15-May-2024,11:13 AM,15-May-2024,01:33 PM,15-May-2024,12:30 PM,-,INR,58071,1161.42,-
381,Main Event_ITL_Industrial Carbon Dioxide (CO2) Gas_Reverse Auction_15th May'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,15-May-2024,12:14 PM,15-May-2024,12:17 PM,15-May-2024,03:40 PM,15-May-2024,03:00 PM,-,INR,940500,0,-
382,Main Event_ITL_P20 Material_Reverse Auction_15th May'24,Base Metals,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,15-May-2024,12:19 PM,15-May-2024,12:24 PM,15-May-2024,04:13 PM,15-May-2024,03:30 PM,-,INR,124320,4608,-
383,Main Event_ITL_Export by Sea-SE241070_Reverse Auction_15th May'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,15-May-2024,01:26 PM,15-May-2024,01:52 PM,15-May-2024,04:40 PM,15-May-2024,04:00 PM,-,INR,296305,0,-
384,Main Event_ITL_Yanmar HT Fixtures_Reverse Auction_16th May'24,Die castings,Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,09:57 AM,16-May-2024,10:04 AM,16-May-2024,12:12 PM,16-May-2024,11:30 AM,-,INR,690056,30808,-
385,Main Event_ITL_Scrap Dies 269 Ton-ICML Amb_Forward Auction_16th May'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,10:08 AM,16-May-2024,10:08 AM,16-May-2024,12:57 PM,16-May-2024,12:00 PM,-,INR,30,4.11,-
386,Main Event_ITL_MIG Wire 0.8 MM & 1.2 MM_Reverse Auction_16th May'24,Electrical wire,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,10:10 AM,16-May-2024,10:14 AM,16-May-2024,01:10 PM,16-May-2024,12:30 PM,-,INR,3665000,23750,-
387,Main Event_ITL_Spares for Noida R&D​ Project_Reverse Auction_16th May'24,Manufacturing equipment maintenance & repair services,Industrial Production & Manufacturing Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,10:25 AM,16-May-2024,10:35 AM,16-May-2024,03:50 PM,16-May-2024,03:00 PM,-,INR,14784,926,-
388,Main Event_ITL_Import by Sea-SI40475 & Export by Air-AE31148_Reverse Auction_16th May'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,02:37 PM,16-May-2024,02:59 PM,16-May-2024,04:59 PM,16-May-2024,04:00 PM,-,INR,840895,484,-
389,Main Event_ITL_Inbound Logistics/Freight Inward_Reverse Auction_17th May'24,Road transportation,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,08:24 PM,17-May-2024,10:29 AM,17-May-2024,05:00 PM,17-May-2024,11:30 AM,-,INR,6399085.34,95293.04,-
390,Main Event_ITL_Sugar Dhanlaxmi Double Refined_Reverse Auction_17th May'24,Chocolate & sugars & sweetening products,Food,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,09:12 PM,17-May-2024,10:30 AM,17-May-2024,12:40 PM,17-May-2024,12:00 PM,-,INR,216666,4266,-
391,Main Event_ITL_Civil Work for Extension of Canteen Near Admin Block at Rotavator Plant_Reverse Auction_17th May'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,09:16 PM,17-May-2024,10:32 AM,17-May-2024,01:10 PM,17-May-2024,12:30 PM,-,INR,1957326,0,-
392,Main Event_ITL_Hydraulic Electric Power Pack & Cylinder_Reverse Auction_17th May'24,Hydraulic systems & components,Commercial & Military & Private Vehicles & their Accessories & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,09:52 PM,17-May-2024,12:14 PM,17-May-2024,03:42 PM,17-May-2024,03:00 PM,-,INR,222000,2000,-
393,Main Event_ITL_Injection Moulds-Job Work (VMC+EDM)_Reverse Auction_17th May'24,Injection moldings,Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-May-2024,09:56 PM,17-May-2024,12:15 PM,17-May-2024,04:47 PM,17-May-2024,03:30 PM,-,INR,2642892,289059,-
394,Main Event_ITL_Export by Sea & Air-SE241069 & AE31149_Reverse Auction_17th May'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,17-May-2024,01:49 PM,17-May-2024,01:59 PM,17-May-2024,03:12 PM,17-May-2024,02:30 PM,-,INR,1829980,-0.1,-
395,Main Event_ITL_MS Trolley & Racks_Reverse Auction_20th May'24,Manufacturing tables & stands,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,19-May-2024,09:26 PM,20-May-2024,10:10 AM,20-May-2024,12:17 PM,20-May-2024,11:30 AM,-,INR,426362.5,800,-
396,Main Event_ITL_Polythene Bag 16x20 for SPD_Reverse Auction_20th May'24,Packaging boxes & bags & pouches,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,19-May-2024,09:40 PM,20-May-2024,10:11 AM,20-May-2024,12:56 PM,20-May-2024,12:00 PM,-,INR,1643950,179340,-
397,Main Event_ITL_GI Pipe End Bush & Clamps for Dras Engg_Reverse Auction_20th May'24,Pipe fittings,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,19-May-2024,09:50 PM,20-May-2024,10:12 AM,20-May-2024,01:10 PM,20-May-2024,12:30 PM,-,INR,508233.75,31.25,-
398,Main Event_ITL_HR Sheets (59 MT)-Cost Engg. Department_Reverse Auction_20th May'24,"Sheet
Plate
Angles",Structures & Building & Construction & Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-May-2024,01:14 PM,20-May-2024,01:20 PM,20-May-2024,04:40 PM,20-May-2024,04:00 PM,-,INR,647.1,0.38,-
399,Main Event_ITL_Export by Sea & Air-SE241105 & AE31150_Reverse Auction_17th May'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-May-2024,01:23 PM,20-May-2024,03:18 PM,20-May-2024,04:51 PM,20-May-2024,04:00 PM,-,INR,475480,14765,-
400,Main Event_ITL_Sonalika KeyChain-Annual Rate Card_Reverse Auction_21st May'24,Print advertising,Editorial & Design & Graphic & Fine Art Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-May-2024,06:47 PM,21-May-2024,09:52 AM,21-May-2024,11:44 AM,21-May-2024,11:00 AM,-,INR,65.5,0.1,-
401,Main Event_ITL_Hole & Rod Type Trolley_Reverse Auction_21st May'24,Manufacturing tables & stands,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-May-2024,06:55 PM,21-May-2024,09:52 AM,21-May-2024,12:16 PM,21-May-2024,11:30 AM,-,INR,299440,3440,-
402,Main Event_ITL_Weeder Assy Fixtures_Sonalika Inds_Reverse Auction_21st May'24,Special tooling fixtures,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-May-2024,07:00 PM,21-May-2024,09:53 AM,21-May-2024,12:12 PM,21-May-2024,11:30 AM,-,INR,404134.76,10334.76,-
403,Main Event_ITL_Fabrication Work for Repairing at FI Shed_Reverse Auction_21st May'24,Roofing & siding & sheet metal work,Building & Construction & Maintenance Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-May-2024,07:04 PM,21-May-2024,09:53 AM,21-May-2024,01:14 PM,21-May-2024,12:30 PM,-,INR,118300,0,-
404,Main Event_ITL_Steel Material 26MT_Reverse Auction_21st May'24,Raw materials,Paper Materials & Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-May-2024,07:10 PM,21-May-2024,09:54 AM,21-May-2024,02:19 PM,21-May-2024,12:30 PM,-,INR,2719.2,89.52,-
405,Main Event_ITL_Import by Sea-SI40471A-1_Reverse Auction_21st May'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-May-2024,10:59 AM,21-May-2024,11:09 AM,21-May-2024,01:40 PM,21-May-2024,01:00 PM,-,INR,794000,4180,-
406,"Main Event_ITL_Angle, Flat & Channel 62 MT_Reverse Auction_21st May'24",Raw materials,Paper Materials & Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-May-2024,02:51 PM,21-May-2024,02:56 PM,21-May-2024,05:02 PM,21-May-2024,04:00 PM,-,INR,1462.6,21.79,-
407,Main Event_ITL_Export by Air-TURKEY IZMIR CIF 350Kg-AE31151_Reverse Auction_21st May'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-May-2024,02:59 PM,21-May-2024,03:03 PM,21-May-2024,05:10 PM,21-May-2024,04:30 PM,-,INR,147020,0,-
408,Main Event_ITL_Laminated Polyester Pouches & Tubes_Reverse Auction_22nd May'24,Packaging boxes & bags & pouches,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-May-2024,07:40 PM,22-May-2024,10:33 AM,22-May-2024,12:35 PM,22-May-2024,11:30 AM,-,INR,8178079.8,623328.42,-
409,Main Event_ITL_Tooling-Rear Cover HMS_Reverse Auction_22nd May'24,Completion tools & equipment,Mining & Well Drilling Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-May-2024,09:08 PM,22-May-2024,10:33 AM,22-May-2024,01:17 PM,22-May-2024,12:00 PM,-,INR,1774177,476000,-
410,Main Event_ITL_HP Ink Cartridges_Reverse Auction_22nd May'24,Ink & lead refills,Office Equipment & Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-May-2024,09:17 PM,22-May-2024,10:34 AM,22-May-2024,02:02 PM,22-May-2024,12:30 PM,-,INR,132079,4234,-
411,Main Event_ITL_Gear Cutting Tools_Reverse Auction_22nd May'24,Cutting tools,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-May-2024,09:25 PM,22-May-2024,10:34 AM,22-May-2024,03:40 PM,22-May-2024,03:00 PM,-,INR,557427.5,42727.5,-
412,Main Event_ITL_Scrap Tractors 52Nos & Tyres with Rim & Tubes_Forward Auction_22nd May'24,"Metal waste & scrap
Non metallic waste & scrap",Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-May-2024,09:51 PM,22-May-2024,10:49 AM,22-May-2024,04:58 PM,22-May-2024,03:30 PM,-,INR,17552760,6618240,-
413,Main Event_ITL_Dunlop Make Conveyor Belts for Dras Plant_Reverse Auction_23rd May'24,Conveyors & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-May-2024,10:35 PM,23-May-2024,10:12 AM,23-May-2024,11:42 AM,23-May-2024,11:00 AM,-,INR,308600,0,-
414,Main Event_ITL_Cage Bin 1000x1200x850MM_Sonalika Inds_Reverse Auction_23rd May'24,Bins & baskets,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-May-2024,10:46 PM,23-May-2024,10:12 AM,23-May-2024,12:20 PM,23-May-2024,11:30 AM,-,INR,428000,15500,-
415,Main Event_ITL_Air Compressor 132 KW_Reverse Auction_23rd May'24,Compressors,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-May-2024,10:54 PM,23-May-2024,10:12 AM,23-May-2024,12:10 PM,23-May-2024,11:30 AM,-,INR,2655000,0,-
416,Main Event_ITL_Sonalika Sikander Wall Clock_Reverse Auction_23rd May'24,Clocks,Timepieces & Jewelry & Gemstone Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-May-2024,11:01 PM,23-May-2024,10:13 AM,23-May-2024,12:42 PM,23-May-2024,12:00 PM,-,INR,374550,0,-
417,Main Event_ITL_Repair of Air Washer_Reverse Auction_23rd May'24,Manufacturing equipment maintenance & repair services,Industrial Production & Manufacturing Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-May-2024,11:06 PM,23-May-2024,10:14 AM,23-May-2024,01:10 PM,23-May-2024,12:30 PM,-,INR,160000,0,-
418,Main Event_ITL_GI Duct Work 22 Gauge_Reverse Auction_23rd May'24,Roofing & siding & sheet metal work,Building & Construction & Maintenance Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-May-2024,11:11 PM,23-May-2024,10:14 AM,23-May-2024,01:10 PM,23-May-2024,12:30 PM,-,INR,101476,2476,-
419,Main Event_ITL_HR Sheets (12 MT)-Cost Engg. Department_Reverse Auction_23rd May'24,Raw materials,Paper Materials & Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-May-2024,11:57 AM,23-May-2024,12:00 PM,23-May-2024,02:39 PM,23-May-2024,02:00 PM,-,INR,58.5,1.5,-
420,Main Event_ITL_Import by Sea-LCL Aksan Kardan Turkey to ITL 7520Kg-SI40478_Reverse Auction_23rd May'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-May-2024,03:28 PM,23-May-2024,03:33 PM,23-May-2024,05:10 PM,23-May-2024,04:30 PM,-,INR,124450,0,-
421,Main Event_ITL_Civil Work for Washroom at Sonalika Plant_Reverse Auction_24th May'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-May-2024,06:16 PM,24-May-2024,09:44 AM,24-May-2024,11:40 AM,24-May-2024,11:00 AM,-,INR,145888,0,-
422,Main Event_ITL_Exide Traction Battery 48V 720AH_Reverse Auction_24th May'24,Batteries & cells & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-May-2024,07:07 PM,24-May-2024,09:44 AM,24-May-2024,12:10 PM,24-May-2024,11:30 AM,-,INR,340000,5000,-
423,Main Event_ITL_Conveyor Ball Type Guide Roller with Pin (Flange Type)_Reverse Auction_24th May'24,Conveyors & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-May-2024,07:22 PM,24-May-2024,09:45 AM,24-May-2024,12:10 PM,24-May-2024,11:30 AM,-,INR,117500,12150,-
424,Main Event_ITL_Metallic Pen Drive 64GB with Laser Engraved Logo & Plastic Box_Reverse Auction_24th May'24,Media storage devices,Information Technology Broadcasting & Telecommunications,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-May-2024,07:32 PM,24-May-2024,09:46 AM,24-May-2024,12:57 PM,24-May-2024,12:00 PM,-,INR,397500,21000,-
425,Main Event_ITL_Flux Core Wire 1.2MM_Sonalika Inds_Reverse Auction_24th May'24,Mechanical wire,Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-May-2024,07:45 PM,24-May-2024,09:46 AM,24-May-2024,01:18 PM,24-May-2024,12:30 PM,-,INR,292000,2960,-
426,Main Event_ITL_Welding Fixture for Flail Mower Rotor & Roller_Sonalika Inds_Reverse Auction_24th May'24,Special tooling fixtures,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,24-May-2024,01:17 PM,24-May-2024,01:20 PM,24-May-2024,04:27 PM,24-May-2024,03:00 PM,-,INR,669731,22256,-
427,Main Event_ITL_PLC Package for 1000T Hydraulic Press_Reverse Auction_24th May'24,Hydraulic presses,Tools & General Machinery,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,24-May-2024,01:26 PM,24-May-2024,01:29 PM,24-May-2024,04:12 PM,24-May-2024,03:30 PM,-,INR,735000,0,-
428,Main Event_ITL_Bearing Taper Roller Gamet_Reverse Auction_24th May'24,Bearings,Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,24-May-2024,01:38 PM,24-May-2024,01:40 PM,24-May-2024,04:40 PM,24-May-2024,04:00 PM,-,INR,164000,0,-
429,Main Event_ITL_Export by Air-AE31153 & AE31154_Reverse Auction_24th May'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,24-May-2024,01:52 PM,24-May-2024,03:22 PM,24-May-2024,05:10 PM,24-May-2024,04:30 PM,-,INR,441367,7304,-
430,Main Event_ITL_Polycab Copper Armoured Cable Industrial Grade_Reverse Auction_24th May'24,Electrical cable & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,24-May-2024,04:10 PM,24-May-2024,04:12 PM,24-May-2024,05:40 PM,24-May-2024,05:00 PM,-,INR,197780,800,-
431,Main Event_ITL_MS Trolley with Muvton Wheels_Reverse Auction_27th May'24,Manufacturing tables & stands,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,26-May-2024,10:19 PM,27-May-2024,09:16 AM,27-May-2024,12:10 PM,27-May-2024,11:30 AM,-,INR,913960,0,-
432,Main Event_ITL_Graphite Blocks_Reverse Auction_27th May'24,Hardware & fittings,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,26-May-2024,10:34 PM,27-May-2024,09:16 AM,27-May-2024,12:40 PM,27-May-2024,12:00 PM,-,INR,190358,15358,-
433,Main Event_ITL_HBM Loadcell_Reverse Auction_27th May'24,Batteries & cells & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,26-May-2024,10:43 PM,27-May-2024,09:17 AM,27-May-2024,01:12 PM,27-May-2024,12:30 PM,-,INR,800000,10000,-
434,Main Event_ITL_Chain Conveyor/Engine Docking with Conveyor_Reverse Auction_27th May'24,Conveyors & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,26-May-2024,11:08 PM,27-May-2024,09:17 AM,27-May-2024,03:56 PM,27-May-2024,03:00 PM,-,INR,30873000,150000,-
